,source,author,title,description,url,urlToImage,publishedAt,content
20,"{'id': None, 'name': 'CoinDesk'}",Shaurya Malwa,Elastos Looks to Capture BTC Staking Demand With Bitcoin Layer 2 Offering,The platform is developing Bitcoin tools as the applications built on the network catch favor with investors.,https://www.coindesk.com/tech/2023/12/19/elastos-looks-to-capture-btc-staking-demand-with-bitcoin-layer-2-offering/,https://www.coindesk.com/resizer/-bb-K_lXzIhWgQRgQi6TpiDphYc=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/PQ2JFVEVPNCWNAOOR3K46DCRE4.jpg,2023-12-19T13:00:00Z,"EMBARGO 1 PM UTC
Blockchain network Elastos is introducing BeL2, a Bitcoin layer-2 network, in a move that could capture billions of dollars in bitcoin (BTC) volumes from staking tools offered on th… [+1313 chars]"
21,"{'id': None, 'name': 'Slashdot.org'}",BeauHD,Ex-Amazon Engineer Pleads Guilty To Hacking Crypto Exchanges,An anonymous reader quotes a report from BleepingComputer: Former Amazon security engineer Shakeeb Ahmed pleaded guilty this week to hacking and stealing over $12.3 million from two cryptocurrency exchanges in July 2022. The two affected companies are Nirvana…,https://slashdot.org/story/23/12/19/0730258/ex-amazon-engineer-pleads-guilty-to-hacking-crypto-exchanges,https://a.fsdn.com/sd/topics/bitcoin_64.png,2023-12-19T13:00:00Z,Former Amazon security engineer Shakeeb Ahmed pleaded guilty this week to hacking and stealing over $12.3 million from two cryptocurrency exchanges in July 2022. The two affected companies are Nirvan… [+2068 chars]
22,"{'id': None, 'name': 'CryptoSlate'}",Oluwapelumi Adejumo,Hex Trust integrates MetaMask Institutional for enhanced DeFi access and security,"Hex Trust, an institutional-grade digital asset custodian, integrated the institutional arm of the popular Ethereum wallet MetaMask, MetaMask Institutional (MMI), into its platform to grant users direct access to more than 17,000 decentralized finance (DeFi) …",https://cryptoslate.com/hex-trust-integrates-metamask-institutional-for-enhanced-defi-access-and-security/,https://cryptoslate.com/wp-content/uploads/2023/12/metamask.jpg,2023-12-19T12:54:34Z,"Hex Trust, an institutional-grade digital asset custodian, integrated the institutional arm of the popular Ethereum wallet MetaMask, MetaMask Institutional (MMI), into its platform to grant users dir… [+2679 chars]"
23,"{'id': None, 'name': 'Biztoc.com'}",coinspeaker.com,"US SEC Delays Decision on Multiple Ethereum ETFs, What’s Next?","Coinspeaker US SEC Delays Decision on Multiple Ethereum ETFs, What’s Next? The United States Securities and Exchange Commission (SEC) has announced a delay in its decision on several Ethereum (ETH) exchange-traded funds (ETFs) until May 2024. As per regulator…",https://biztoc.com/x/46d9e360167757ca,https://c.biztoc.com/p/46d9e360167757ca/s.webp,2023-12-19T12:52:09Z,"CoinspeakerUS SEC Delays Decision on Multiple Ethereum ETFs, Whats Next?The United States Securities and Exchange Commission (SEC) has announced a delay in its decision on several Ethereum (ETH) exch… [+313 chars]"
24,"{'id': None, 'name': 'Forbes'}","Billy Bambrough, Senior Contributor, 
 Billy Bambrough, Senior Contributor
 https://www.forbes.com/sites/billybambrough/","BlackRock Reveals Major Bitcoin ETF Update As Huge $1.6 Trillion Crypto Price Pump Spurs Ethereum, BNB, XRP And Solana","The bitcoin price has added 40% over the last six months alone, pushed on by a flood of bitcoin spot exchange-traded fund (ETF) applications...",https://www.forbes.com/sites/digital-assets/2023/12/19/blackrock-reveals-major-bitcoin-etf-update-as-huge-16-trillion-crypto-price-pump-spurs-ethereum-bnb-xrp-and-solana/,https://imageio.forbes.com/specials-images/imageserve/651ea23d7782501917072f5a/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2023-12-19T12:47:35Z,"BitcoinBTC
 and major cryptocurrenciesincluding ethereum, BNBBNB
, XRPXRP
 and solanahave rocketed higher amid expectations of a 2024 ""Biden bailout.""
Subscribenow to Forbes' CryptoAsset &amp; Bl… [+3218 chars]"
25,"{'id': None, 'name': 'Biztoc.com'}",coinpedia.org,Teenager Turns Millionaire Through Bitcoin and Ethereum Investments; Market Anticipates His Next Financial Move,The post Teenager Turns Millionaire Through Bitcoin and Ethereum Investments; Market Anticipates His Next Financial Move appeared first on Coinpedia Fintech News TLDR A teenage prodigy who turned early investments in Bitcoin (BTC) and Ethereum (ETH) into mill…,https://biztoc.com/x/676e7078d6e728a2,https://c.biztoc.com/p/676e7078d6e728a2/s.webp,2023-12-19T12:34:15Z,The post Teenager Turns Millionaire Through Bitcoin and Ethereum Investments; Market Anticipates His Next Financial Move appeared first on Coinpedia Fintech NewsTLDR A teenage prodigy who turned earl… [+292 chars]
26,"{'id': None, 'name': 'Biztoc.com'}",coingape.com,"Crypto Price Prediction For December 19: WOO, ICP, ADA","Crypto Price Prediction: As the new week unfolds, the cryptocurrency market has ushered in on a bullish note, following a period of heightened volatility witnessed in the first half of December. Bitcoin and Ethereum, the two leading cryptocurrencies, have exh…",https://biztoc.com/x/bff24068926a37d6,https://c.biztoc.com/p/bff24068926a37d6/s.webp,2023-12-19T12:32:21Z,"Crypto Price Prediction: As the new week unfolds, the cryptocurrency market has ushered in on a bullish note, following a period of heightened volatility witnessed in the first half of December. Bitc… [+291 chars]"
27,"{'id': None, 'name': 'Biztoc.com'}",coinjournal.net,SEI token end-year price prediction as Shiba Memu presale comes to an end,"SEI is up 35% in 24 hours, hitting a $0.345 high as RSI indicates robust bullish momentum. SEI’s end-of-year outlook points to a $0.52 max. The presale of the revolutionary AI-driven meme token Shiba Memu ends in 10 days. As the year draws to a close, the cry…",https://biztoc.com/x/64c3e3dda537d26b,https://c.biztoc.com/p/64c3e3dda537d26b/s.webp,2023-12-19T12:22:07Z,"SEI is up 35% in 24 hours, hitting a $0.345 high as RSI indicates robust bullish momentum.SEIs end-of-year outlook points to a $0.52 max.The presale of the revolutionary AI-driven meme token Shiba Me… [+261 chars]"
28,"{'id': 'globo', 'name': 'Globo'}",,"Crédito privado tokenizado tem forte recuperação em 2023, mas ainda está longe de recorde","Os empréstimos privados ativos por meio de plataformas digitais aumentaram 55% desde o início de 2023, para cerca de US$ 408 milhões até 28 de novembro, de acordo com a RWA.xyz",https://valor.globo.com/financas/criptomoedas/noticia/2023/12/19/credito-privado-tokenizado-tem-forte-recuperacao-em-2023-mas-ainda-esta-longe-de-recorde.ghtml,https://s2-valor.glbimg.com/mFNRTf8bGA1uC5gGn7mHZoEEV1w=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2023/o/J/f5mbQcQeCvlZ5UFiEDdQ/gif-1-1-.gif,2023-12-19T12:19:03Z,"Mais empresas estão recorrendo ao crédito privado baseado em blockchain enquanto buscam financiamento em um mundo de taxas de juros elevadas, provocando uma recuperação parcial em um setor que despen… [+6120 chars]"
29,"{'id': None, 'name': 'CryptoGlobe'}",CryptoGlobe Writer,"IOG CEO Charles Hoskinson Celebrates Cardano’s High Network Activity, Mocks ‘Ghost Chain’ Narrative","Yesterday, Charles Hoskinson, Co-Founder and CEO of Input Output Global (IOG), addressed the growing concerns regarding Cardano’s network capacity. His comments come amidst a broader discussion about the platform’s scalability and utility, challenging previou…",https://www.cryptoglobe.com/latest/2023/12/iog-ceo-charles-hoskinson-celebrates-cardanos-high-network-activity-mocks-ghost-chain-narrative/,https://media.cryptoglobe.com/2022/11/Charles-Hoskinson-on-12-Nov-2022-768x415.jpg,2023-12-19T12:14:34Z,"Yesterday, Charles Hoskinson, Co-Founder and CEO of Input Output Global (IOG), addressed the growing concerns regarding Cardanos network capacity. His comments come amidst a broader discussion about … [+4295 chars]"
30,"{'id': None, 'name': 'Coinjournal.net'}",Charles Thuo,SEI token end-year price prediction as Shiba Memu presale comes to an end,"SEI is up 35% in 24 hours, hitting a $0.345 high as RSI indicates robust bullish momentum. SEI’s end-of-year outlook points to a $0.52 max. The presale of the revolutionary AI-driven meme token Shiba Memu ends in 10 days. As the year draws to a close, the cry…",https://coinjournal.net/news/sei-token-end-year-price-prediction-as-shiba-memu-presale-comes-to-an-end/,https://coinjournal.net/wp-content/uploads/2023/12/1702987934416-0aedeb5a-5ec0-48bc-aa5e-e9a59059e30e.jpg,2023-12-19T12:14:10Z,"<ul><li>SEI is up 35% in 24 hours, hitting a $0.345 high as RSI indicates robust bullish momentum.</li><li>SEI’s end-of-year outlook points to a $0.52 max.</li><li>The presale of the revolutionary AI… [+3629 chars]"
31,"{'id': None, 'name': 'Criptonoticias.com'}",Bárbara Distéfano,La SEC demora la decisión de aprobación sobre 4 ETF de Ethereum,"Se trata de solicitudes de aprobación de ETF tanto al contado como de futuros de la criptomoneda ether (ETH).
Leer más",https://www.criptonoticias.com/mercados/sec-demora-decision-aprobacion-4-etf-ethereum/,https://www.criptonoticias.com/wp-content/uploads/2023/12/edificio-sec-banderas-eeuu-adobe.jpeg,2023-12-19T12:11:52Z,"Hechos clave:
<ul><li>El precio de ETH no se vio afectado por esta noticia.
</li><li>Hay solicitudes de aprobación de ETF de ether presentadas ante el regulador de valores.
</li></ul>
La Comisión… [+2703 chars]"
32,"{'id': None, 'name': 'Biztoc.com'}",cryptodaily.co.uk,Ethereum readying to move higher,"Ethereum is still the big number two • Is the ETH/BTC bottom in? Ethereum has been moving in the right direction over recent weeks. However, when will the number 2 cryptocurrency start gaining some ground on bitcoin? Ethereum is still the big number two Ether…",https://biztoc.com/x/e8edc627d0dd5e20,https://c.biztoc.com/p/e8edc627d0dd5e20/s.webp,2023-12-19T12:10:15Z,"Ethereum is still the big number twoIs the ETH/BTC bottom in?Ethereum has been moving in the right direction over recent weeks. However, when will the number 2 cryptocurrency start gaining some groun… [+233 chars]"
33,"{'id': 'globo', 'name': 'Globo'}",,Bitcoin volta a rumar para máxima no ano com expectativa sobre ETF da BlackRock,O produto terá o sugestivo ticker IBIT; SEC deve se pronunciar sobre fundos de índice no dia 10 de janeiro,https://valor.globo.com/financas/criptomoedas/noticia/2023/12/19/bitcoin-volta-a-rumar-para-maxima-no-ano-com-expectativa-sobre-etf-da-blackrock.ghtml,https://s2-valor.glbimg.com/YRNp9Tl4tWrJkvLlflxUO7kRevs=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2023/q/L/YKvKZBRleoYokeAsPrJw/bitcoin-unsplash.jpg,2023-12-19T11:56:45Z,"O bitcoin (BTC) voltou a subir com força nesta terça-feira após a BlackRock, maior gestora de recursos do mundo, fazer um novo ajuste relativo a questões sobre saques em seu pedido de registro de fun… [+2397 chars]"
34,"{'id': None, 'name': 'Habr.com'}",Мария Верховцева,"От робототехника до промпт-инженера: кем стать, чтобы быть востребованным в 2024 году","Сфера IT остаётся самой быстроразвивающейся и востребованной благодаря глобальному тренду на цифровизацию. Число вакансий в этом сегменте за год выросло
 на 10%, зарплатное предложение — на 7,9% и показывает наибольший темп роста. Спрос на IT-кадры вырос
 н…",https://habr.com/ru/companies/netologyru/articles/781664/#post-content-body,https://habrastorage.org/getpro/habr/upload_files/e4e/f6a/5e5/e4ef6a5e58351e156dabbe6eff273e69.png,2023-12-19T11:40:25Z,"IT . 
 10%, 7,9% . IT- 
 63% .
IT- , . , .
 2022 
 « ». 31 2022 , - , . , . 
 , . 
 . , . , , - . . .
 ,  
-, -, , , DevOps- , , 1- - SAP . 
 , IT- Proscom
. 
 , . , Big Data. 
, , , . .… [+2041 chars]"
35,"{'id': None, 'name': 'Biztoc.com'}",cryptoslate.com,"Ethereum MEV-relay bloXroute to deny OFAC-listed transactions, escalating crypto censorship debate",Ethereum MEV-relay bloXroute labs said it will reject blocks containing transactions from addresses listed on the Office of Foreign Assets Control’s (OFAC) Specially Designated Nationals And Blocked Person List (SDN) list starting Dec. 18. In a Dec. 18 statem…,https://biztoc.com/x/421f32e1d8162c93,https://c.biztoc.com/p/421f32e1d8162c93/s.webp,2023-12-19T11:40:07Z,Ethereum MEV-relay bloXroute labs said it will reject blocks containing transactions from addresses listed on the Office of Foreign Assets Controls (OFAC) Specially Designated Nationals And Blocked P… [+289 chars]
36,"{'id': None, 'name': 'Biztoc.com'}",cryptopotato.com,"Bitcoin Price Rises Above $43k, Will the Rally Continue as This BTC Mining Token Also Receives Bullish Forecast","Bitcoin’s (BTC) price has rallied above the $43,000 level in the past few hours, providing some relief to investors after lackluster performance over the weekend. This move comes amid a backdrop of generally positive sentiment around cryptocurrencies, with mo…",https://biztoc.com/x/436d507a02394269,https://c.biztoc.com/p/436d507a02394269/s.webp,2023-12-19T11:36:15Z,"Bitcoins (BTC) price has rallied above the $43,000 level in the past few hours, providing some relief to investors after lackluster performance over the weekend.This move comes amid a backdrop of gen… [+288 chars]"
37,"{'id': None, 'name': 'Investing.com'}",U.Today,Crypto Bloodbath: $130 Million in Longs Destroyed as Bull Market Takes Break,Crypto Bloodbath: $130 Million in Longs Destroyed as Bull Market Takes Break,https://www.investing.com/news/cryptocurrency-news/crypto-bloodbath-130-million-in-longs-destroyed-as-bull-market-takes-break-3259716,https://i-invdn-com.investing.com/news/Cryptocurrencies_800x533_L_1556528132.jpg,2023-12-19T11:30:30Z,"U.Today - The have recently been through an increased volatility phase, resulting in a significant $130 million wipeout of long positions. Liquidations occur when the market moves against traders who… [+1775 chars]"
38,"{'id': None, 'name': 'CryptoSlate'}",Oluwapelumi Adejumo,"Ethereum MEV-relay bloXroute to deny OFAC-listed transactions, escalating crypto censorship debate",Ethereum MEV-relay bloXroute labs said it will reject blocks containing transactions from addresses listed on the Office of Foreign Assets Control’s (OFAC) Specially Designated Nationals And Blocked Person List (SDN) list starting Dec. 18. In a Dec. 18 statem…,https://cryptoslate.com/ethereum-mev-relay-bloxroute-to-deny-ofac-listed-transactions-escalating-crypto-censorship-debate/,https://cryptoslate.com/wp-content/uploads/2023/12/ethereum-ofac-1.jpg,2023-12-19T11:29:54Z,Ethereum MEV-relay bloXroute labs said it will reject blocks containing transactions from addresses listed on the Office of Foreign Assets Control’s (OFAC) Specially Designated Nationals And Blocked … [+2791 chars]
