,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'Bolsamania.com'}",Álvaro Estévez,El bitcoin recupera los 43.000 dólares: el mercado da por hecho que habrá ETF al contado,"Volantazo en el mercado de las criptomonedas. El bitcoin (BTC) se despereza tras un débil inicio de semana y se sitúa por encima de los 43.000 dólares, mientras que el ethereum (ETH) sigue su estela y escala hasta los 2.250 dólares.",https://www.bolsamania.com/noticias/criptodivisas/bitcoin-43000-mercado-hecho-etf-contado--15643860.html,https://img2.s3wfg.com/web/img/images_uploaded/b/8/bitcoin_dolar.jpg,2023-12-19T09:35:03Z,"Volantazo en el mercado de las criptomonedas. El bitcoin (BTC) se despereza tras un débil inicio de semana y se sitúa por encima de los 43.000 dólares, mientras que el ethereum (ETH) sigue su estela … [+3116 chars]"
11,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Navdeep Singh,"Crypto Price Today: Bitcoin trades near $43,000; Ethereum, Solana jump up to 8%","After trading in the red for the first time in 9 weeks, BTC started the 10th week hitting early $40k support levels but bounced soon to test $43.5k. At the same time, BTC has been able to maintain its dominance at 53.5% for the past few days, which is a posit…",https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-podcast/crypto-prices-today-live-news-bitcoin-dogecoin-ethereum-shibha-inu-cryptocurrency-latest-updates-19-november-2023/articleshow/106118127.cms,"https://img.etimg.com/thumb/msid-106118107,width-1200,height-630,imgsize-239624,overlay-etmarkets/photo.jpg",2023-12-19T08:00:27Z,"The cryptocurrency markets were trading higher on Tuesday, led by gains in Bitcoin, Ethereum, BNB and Solana. The global cryptocurrency market cap also rallied nearly 3.6% to around $1.61 trillion in… [+2088 chars]"
12,"{'id': None, 'name': 'Biztoc.com'}",ambcrypto.com,"Crypto-funds see first outflows in 11 weeks as Bitcoin, Ethereum…","Digital assets recorded outflows last week for the first time in almost three months. This was due to a surge in profit-taking activity. Capital flight from investment products totaled $16 million last week, marking a potential shift in sentiment after a peri…",https://biztoc.com/x/da6e934660a7d710,https://c.biztoc.com/p/da6e934660a7d710/s.webp,2023-12-19T06:42:09Z,Digital assets recorded outflows last week for the first time in almost three months.This was due to a surge in profit-taking activity.Capital flight from investment products totaled $16 million last… [+271 chars]
13,"{'id': None, 'name': 'Gadgets360.com'}","Radhika Parashar, Siddharth Suvarna","Crypto Price Today: Bitcoin Recoils to $42,000 Mark as Profits Rain Over Majority Crypto Assets","The overall crypto market cap rose by 3.91 percent in the last 24 hours. Bitcoin and Ether, both recorded gains on Tuesday, December 19. The rally is potentially fueled by Galaxy Digital's commitment to revive collapsed crypto projects, including FTX. On the …",https://www.gadgets360.com/cryptocurrency/news/bitcoin-price-today-usd-42000-profits-ether-altcoins-india-4701727,https://i.gadgets360cdn.com/large/india-btc_eth_pixabay_Dean_Crosby_101_large_1652675059057.jpg,2023-12-19T06:30:17Z,"The overall crypto chart appeared lush with greens as most cryptocurrencies saw gains on Tuesday, December 19. Bitcoin, for instance, rose in value by 4.75 percent in the last 24 hours. At the time o… [+2903 chars]"
14,"{'id': None, 'name': 'Ambcrypto.com'}",Abiodun Oladokun,"Crypto-funds see first outflows in 11 weeks as Bitcoin, Ethereum…",An increase in profit-taking activity results in fund removal worth $16 million from crypto.,https://ambcrypto.com/?p=359410,https://statics.ambcrypto.com/wp-content/uploads/2023/12/ambcrypto_Prompt_-_A_digital_landscape_with_cascading_streams_o_eb464cca-534f-4b5b-ab87-93d3778f95cd-1000x600.jpg,2023-12-19T06:30:09Z,<ul><li>Digital assets recorded outflows last week for the first time in almost three months.</li><li>This was due to a surge in profit-taking activity.</li></ul>Capital flight from investment produc… [+2393 chars]
15,"{'id': None, 'name': 'newsBTC'}",Samuel Edyme,Crypto Funds’ 11-Week Inflow Streak Snapped: Bitcoin Faces $33M Exodus As Altcoins Shine,"The crypto investment landscape has experienced a notable shift recently, as digital asset investment products saw their first net outflows in 11 weeks. This development was predominantly led by Bitcoin, which had previously enjoyed a consistent inflow into v…",http://www.newsbtc.com/bitcoin-news/crypto-funds-11-week-inflow-streak-snapped-bitcoin-faces-33m-exodus-as-altcoins-shine/,https://www.newsbtc.com/wp-content/uploads/2023/12/Crypto-Funds-11-Week-Inflow-Streak-Snapped-Bitcoin-Faces-33M-Exodus-As-Altcoins-Shine.jpg?fit=507%2C337,2023-12-19T02:00:01Z,"The crypto investment landscape has experienced a notable shift recently, as digital asset investment products saw their first net outflows in 11 weeks. This development was predominantly led by Bitc… [+3164 chars]"
16,"{'id': None, 'name': 'Biztoc.com'}",newsbtc.com,Machine Learning Algorithm Predicts When Cardano Price Will Hit New $6.5 ATH,"The machine learning algorithm at CoinCodex has predicted when the Cardano price will reach a new all-time high. The coin which has been performing quite well in the last few weeks is still miles away from its current all-time high of $3.1. However, the machi…",https://biztoc.com/x/21caf0aa69da6968,https://c.biztoc.com/p/21caf0aa69da6968/s.webp,2023-12-18T23:14:07Z,The machine learning algorithm at CoinCodex has predicted when the Cardano price will reach a new all-time high. The coin which has been performing quite well in the last few weeks is still miles awa… [+289 chars]
17,"{'id': None, 'name': 'newsBTC'}",Best Owie,Machine Learning Algorithm Predicts When Cardano Price Will Hit New $6.5 ATH,"The machine learning algorithm at CoinCodex has predicted when the Cardano price will reach a new all-time high. The coin which has been performing quite well in the last few weeks is still miles away from its current all-time high of $3.1. However, the machi…",http://www.newsbtc.com/news/cardano/cardano-price-6-5-ath/,https://www.newsbtc.com/wp-content/uploads/2023/12/Cardano-price.jpeg?fit=1365%2C800,2023-12-18T23:00:49Z,The machine learning algorithm at CoinCodex has predicted when the Cardano price will reach a new all-time high. The coin which has been performing quite well in the last few weeks is still miles awa… [+2789 chars]
18,"{'id': None, 'name': 'Cointelegraph'}",Santiago Cassina,Costos de transacción: Bitcoin vs. Cardano,"Bitcoin y Cardano se distinguen por varias cosas, en particular por la metodología para el cálculo de las tarifas por cada transacción. ¿Cómo calcula las tarifas cada red?
 A medida que la red Bitcoin es más utilizada, o se ""sobrecarga"", las tarifas por trans…",https://es.cointelegraph.com/news/transaction-costs-bitcoin-vs-cardano,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2023-05/920a0daa-ea87-40c2-b418-85ed8be960e6.jpg",2023-12-18T21:15:00Z,"A medida que la red Bitcoin es más utilizada, o se ""sobrecarga"", las tarifas por transacción suelen tener incrementos considerables, como sucede en ciertas ocasiones. En la red Cardano, las comisione… [+8199 chars]"
19,"{'id': None, 'name': 'Biztoc.com'}",watcher.guru,Here’s How to Be a Millionaire When Cardano ADA Hits $2,"supporters and investors are closely monitoring the asset’s price movements following a recent retreat from its 20-month peak of $0.68 on Dec. 14. Despite a temporary decline to $0.57, marking a 16% correction, on-chain data suggests that Cardano’s fundamenta…",https://biztoc.com/x/7ecfe8abef082105,https://c.biztoc.com/p/7ecfe8abef082105/s.webp,2023-12-18T21:10:09Z,"supporters and investors are closely monitoring the assets price movements following a recent retreat from its 20-month peak of $0.68 on Dec. 14. Despite a temporary decline to $0.57, marking a 16% c… [+266 chars]"
20,"{'id': None, 'name': 'Biztoc.com'}",coingape.com,"Cardano Founder to Critics, “We are Winning,” Just like Bitcoin","Charles Hoskinson, the founder of Cardano layer-1 protocol has directed one of his latest posts on the X app to the network’s critics, touting the scalability of the network while comparing its win to that of flagship cryptocurrency Bitcoin (BTC). Hoskinson R…",https://biztoc.com/x/2a42ee627e227688,https://c.biztoc.com/p/2a42ee627e227688/s.webp,2023-12-18T20:52:15Z,"Charles Hoskinson, the founder of Cardano layer-1 protocol has directed one of his latest posts on the X app to the networks critics, touting the scalability of the network while comparing its win to… [+282 chars]"
21,"{'id': None, 'name': 'Cointelegraph'}",Rakesh Upadhyay,"Análisis de precios al 18/12: SPX, DXY, BTC, ETH, BNB, XRP, SOL, ADA, AVAX, DOGE","Puede que bitcoin siga bajo presión durante unos días, pero es poco probable que se produzca un desplome, puesto que se espera que los traders compren las caídas a la espera de un ETF de bitcoin al contado.
 El índice S&P 500 (SPX) subió un 2.49% la semana pa…",https://es.cointelegraph.com/news/price-analysis-12-18-spx-dxy-btc-eth-bnb-xrp-sol-ada-avax-doge,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2023-12/b3279912-cb00-455b-a766-d1b200a0017c.jpg",2023-12-18T20:45:00Z,"El índice S&amp;P 500 (SPX) subió un 2.49% la semana pasada, extendiendo su racha de ganancias semanales a siete semanas, la más larga desde 2017. Sin embargo, bitcoin (BTC) no pudo mantener su impul… [+9711 chars]"
22,"{'id': None, 'name': 'Cointelegraph'}",Gustavo Godoy,Solana vs Ethereum: ¿Quién ganará la batalla?,"Ethereum manda, pero Solana brilla por velocidad, escala y precio. ¿Quién ganará? 
 Ethereum es una plataforma de blockchain que permite crear aplicaciones descentralizadas, contratos inteligentes y tokens. Desde su lanzamiento en 2015, ha sido la líder indis…",https://es.cointelegraph.com/news/solana-vs-ethereum-who-will-win-the-battle,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/storage/uploads/view/912388d058536995b631ae0fdfccb1df.jpg",2023-12-18T20:39:00Z,"Ethereum es una plataforma de blockchain que permite crear aplicaciones descentralizadas, contratos inteligentes y tokens. Desde su lanzamiento en 2015, ha sido la líder indiscutible en este campo, c… [+7570 chars]"
23,"{'id': None, 'name': 'Biztoc.com'}",decrypt.co,"Bitcoin Funds See 'Profit-Taking' Dip, But Investors Still Like Solana","Big investors have pulled some money out of Bitcoin products, but they’re still eyeing up the alts—with Solana (SOL) attracting the most attention. Investors plugged $21 million into crypto funds last week, digital asset fund manager CoinShares said in a Mond…",https://biztoc.com/x/a570f78bee8ec362,https://c.biztoc.com/p/a570f78bee8ec362/s.webp,2023-12-18T19:28:16Z,"Big investors have pulled some money out of Bitcoin products, but theyre still eyeing up the altswith Solana (SOL) attracting the most attention.Investors plugged $21 million into crypto funds last w… [+276 chars]"
24,"{'id': None, 'name': 'Decrypt'}",Mathew Di Salvo,"Bitcoin Funds See 'Profit-Taking' Dip, But Investors Still Like Solana",Solana and other altcoin funds saw $21 million deposited last week.,https://decrypt.co/210155/bitcoin-funds-see-profit-taking-dip-but-investors-still-like-solana,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2023/06/solana-ripple-bitcoin-cardano-ethereum-coins-gID_7.jpg,2023-12-18T19:16:33Z,"Big investors have pulled some money out of Bitcoin products, but theyre still eyeing up the altswith Solana (SOL) attracting the most attention. 
Investors plugged $21 million into crypto funds las… [+2046 chars]"
25,"{'id': None, 'name': 'Biztoc.com'}",bitcoinist.com,Cardano Founder Gives Reasons Why ADA Can Never Work With XRP,"Cardano founder, Charles Hoskinson, has once again reasserted his opinion on a potential partnership between XRP and Cardano’s ADA. His recent comment after a member of the XRP community dug up past remarks that the Cardano founder had made on this same subje…",https://biztoc.com/x/9cfc35ec05b40c5d,https://c.biztoc.com/p/9cfc35ec05b40c5d/s.webp,2023-12-18T19:06:05Z,"Cardano founder, Charles Hoskinson, has once again reasserted his opinion on a potential partnership between XRP and Cardanos ADA. His recent comment after a member of the XRP community dug up past r… [+287 chars]"
26,"{'id': None, 'name': 'Bitcoinist'}",Scott Matherson,Cardano Founder Gives Reasons Why ADA Can Never Work With XRP,"Cardano founder, Charles Hoskinson, has once again reasserted his opinion on a potential partnership between XRP and Cardano’s ADA. His recent comment after a member of the XRP community dug up past remarks that the Cardano founder had made on this same subje…",https://bitcoinist.com/cardano-founder-ada-xrp/,https://bitcoinist.com/wp-content/uploads/2023/12/Cardano-founder-ADA-XRPO.jpeg,2023-12-18T19:00:10Z,"Cardano founder, Charles Hoskinson, has once again reasserted his opinion on a potential partnership between XRP and Cardanos ADA. His recent comment after a member of the XRP community dug up past r… [+2661 chars]"
27,"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Rakesh Upadhyay,"Price analysis 12/18: SPX, DXY, BTC, ETH, BNB, XRP, SOL, ADA, AVAX, DOGE","Bitcoin may remain under pressure for a few days, but a collapse is unlikely as traders are expected to buy the dips in anticipation of a spot Bitcoin ETF.",https://cointelegraph.com/news/price-analysis-12-18-spx-dxy-btc-eth-bnb-xrp-sol-ada-avax-doge,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2023-12/b3279912-cb00-455b-a766-d1b200a0017c.jpg",2023-12-18T18:32:23Z,"The S&amp;P 500 Index (SPX) rose 2.49% last week, extending its string of weekly gains to seven weeks, the longest such winning streak since 2017. However, Bitcoin (BTC) could not maintain its moment… [+8195 chars]"
28,"{'id': None, 'name': 'Biztoc.com'}",u.today,ADA and BNB Price Analysis for December 18,"The week has started with continued bear dominance, according to CoinStats. The rate of Cardano (ADA) has declined by 3.42% over the last day. On the daily chart, the price of ADA keeps falling after yesterday's bearish closure. If today's bar closes near the…",https://biztoc.com/x/2e741a7a19139e91,https://c.biztoc.com/p/2e741a7a19139e91/s.webp,2023-12-18T18:10:06Z,"The week has started with continued bear dominance, according to CoinStats.The rate of Cardano (ADA) has declined by 3.42% over the last day.On the daily chart, the price of ADA keeps falling after y… [+241 chars]"
29,"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph,BlockShow y BlockDown se unen para celebrar un festival cripto en Hong Kong,"BlockShow marca su regreso a las conferencias presenciales uniendo fuerzas con BlockDown para llevar un festival de criptomonedas a un lugar icónico de Hong Kong en mayo de 2024.
 BlockShow, una importante conferencia global dedicada a la industria blockchain…",https://es.cointelegraph.com/news/blockshow-blockdown-crypto-web3-festival-hong-kong,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2023-12/43e58122-bf92-474c-a803-947c6803c79e.jpg",2023-12-18T17:50:00Z,"BlockShow, una importante conferencia global dedicada a la industria blockchain y de criptomonedas, regresa después de cuatro años, uniéndose a BlockDown Festival, impulsado por la agencia de relacio… [+8062 chars]"
30,"{'id': None, 'name': 'Biztoc.com'}",cryptopotato.com,Bitcoin Ends 11-Week Winning Streak With $33M Outflows While Altcoins Buck Trend: CoinShares,"Digital assets investment products ended their 11-week streak of positive cash flows with withdrawals amounting to $16 million. However, trading activity remained significantly higher than the yearly average, reaching $3.6 billion for the week, in contrast to…",https://biztoc.com/x/49fdeb776eb47000,https://c.biztoc.com/p/49fdeb776eb47000/s.webp,2023-12-18T17:10:07Z,"Digital assets investment products ended their 11-week streak of positive cash flows with withdrawals amounting to $16 million. However, trading activity remained significantly higher than the yearly… [+300 chars]"
31,"{'id': None, 'name': 'GlobeNewswire'}",Retik LLC,"Retik Finance takes on the might of Solana and Cardano with its Defi Debit Cards, raises $1 Million in 9 days",Retik Finance managed to raise an astounding $1 million in just 9 days Retik Finance managed to raise an astounding $1 million in just 9 days,https://www.globenewswire.com/news-release/2023/12/18/2797978/0/en/Retik-Finance-takes-on-the-might-of-Solana-and-Cardano-with-its-Defi-Debit-Cards-raises-1-Million-in-9-days.html,,2023-12-18T15:49:00Z,"Kingstown, Saint Vincent and the Grenadines, Dec. 18, 2023 (GLOBE NEWSWIRE) -- The cryptocurrency industry is no stranger to innovation and disruption, and Retik Finance is proving to be a prime exam… [+6293 chars]"
32,"{'id': None, 'name': 'Biztoc.com'}",beincrypto.com,Cardano DeFi Surging But Will ADA Price Recover After 7% Slide? Bitcoin Minetrix Presale Concluding Quickly,"Cardano’s native token ADA is down 7% today, trading around $0.55. This drop comes amidst a broader decline in crypto markets, with Bitcoin down 2% and Ethereum down 3%. However, ADA investors likely have little reason for concern given Cardano’s expanding re…",https://biztoc.com/x/bc61dd210c9bab15,https://c.biztoc.com/p/bc61dd210c9bab15/s.webp,2023-12-18T15:22:07Z,"Cardanos native token ADA is down 7% today, trading around $0.55. This drop comes amidst a broader decline in crypto markets, with Bitcoin down 2% and Ethereum down 3%. However, ADA investors likely … [+285 chars]"
33,"{'id': None, 'name': 'Biztoc.com'}",cryptodaily.co.uk,"and Cardano (ADA) Under Bearish Pressure, But Why Should Traders Hold Off On The FOMO?","Bitcoin, the big kahuna of crypto, is currently playing a risky game around the $41,000 mark – it's been a bit of a rollercoaster, with about $40 million blown in BTC bets recently. Despite a week-on-week loss surpassing 6%, Bitcoin has still had a pretty goo…",https://biztoc.com/x/ea77bfab9ce59b86,https://c.biztoc.com/p/ea77bfab9ce59b86/s.webp,2023-12-18T15:06:14Z,"Bitcoin, the big kahuna of crypto, is currently playing a risky game around the $41,000 mark it's been a bit of a rollercoaster, with about $40 million blown in BTC bets recently. Despite a week-on-w… [+285 chars]"
34,"{'id': None, 'name': 'Biztoc.com'}",thecryptobasic.com,"XRP Beats Bitcoin, Ethereum in Weekly Fund Flows, Boasts $2.7M Inflow","Over the past week, cryptocurrencies like XRP have stolen the spotlight of digital asset investment products from Bitcoin and Ethereum. Specifically, XRP recorded significant inflows while the market bigwigs witnessed unusual profit-taking sell-offs. This dev…",https://biztoc.com/x/eb3944088978cf0d,https://c.biztoc.com/p/eb3944088978cf0d/s.webp,2023-12-18T15:06:08Z,"Over the past week, cryptocurrencies like XRP have stolen the spotlight of digital asset investment products from Bitcoin and Ethereum.Specifically, XRP recorded significant inflows while the market … [+306 chars]"
35,"{'id': None, 'name': 'Biztoc.com'}",thecryptobasic.com,Price: Top Predictions to Watch Out for in 2024,"Top analysts in the crypto ecosystem are bullish on Cardano (ADA), with price projections for 2024 pegged at an average of $10. Over the past month, Cardano (ADA) has displayed an impressive outlook in its price, showcasing the inherent potential it has. Per …",https://biztoc.com/x/48ca53d693103f68,https://c.biztoc.com/p/48ca53d693103f68/s.webp,2023-12-18T15:06:07Z,"Top analysts in the crypto ecosystem are bullish on Cardano (ADA), with price projections for 2024 pegged at an average of $10.Over the past month, Cardano (ADA) has displayed an impressive outlook i… [+307 chars]"
36,"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Cointelegraph,BlockShow unites with BlockDown for a crypto festival in Hong Kong,BlockShow marks its return to in-person conferences by joining forces with BlockDown to bring a crypto festival to an iconic Hong Kong location in May 2024.,https://cointelegraph.com/news/blockshow-blockdown-crypto-web3-festival-hong-kong,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2023-12/43e58122-bf92-474c-a803-947c6803c79e.jpg",2023-12-18T14:00:00Z,"BlockShow, a major global conference devoted to the blockchain and cryptocurrency industry, is making a comeback after four years, joining forces with BlockDown Festival powered by public relations a… [+6769 chars]"
37,"{'id': None, 'name': 'Criptonoticias.com'}",Nickolas Plaza,"Ordinals ya es un mercado más grande que los NFT de Ethereum, Solana y otras redes juntas","En las últimas 24 horas, el volumen de trading de tokens Ordinals en Bitcoin fue superior a 41 millones de dólares.
Leer más",https://www.criptonoticias.com/mercados/ordinals-mercado-mas-grande-nft-ethereum-solana-otras-redes/,https://www.criptonoticias.com/wp-content/uploads/2023/12/nft-marketplace-telefono-adobe.jpeg,2023-12-18T13:44:37Z,"Hechos clave:
<ul><li>La compraventa de NFT en Ethereum y Solana juntas apenas llegó a 25 millones de dólares en 1 día.
</li><li>OKX se destaca como el exchange principal para el comercio de NFT Or… [+2614 chars]"
38,"{'id': None, 'name': 'Biztoc.com'}",beincrypto.com,Cardano Price Prediction: Is a 30% Decline in ADA’s Value Looming?,"is currently experiencing a corrective phase. ADA is currently struggling to surpass the 0.382 Fibonacci (Fib) resistance level and is facing a bearish rejection. The future trajectory of ADA’s price, whether it will continue to fall or rebound soon, depends …",https://biztoc.com/x/c90b54ebae67d7fa,https://c.biztoc.com/p/c90b54ebae67d7fa/s.webp,2023-12-18T13:44:07Z,"is currently experiencing a corrective phase. ADA is currently struggling to surpass the 0.382 Fibonacci (Fib) resistance level and is facing a bearish rejection.The future trajectory of ADAs price, … [+273 chars]"
39,"{'id': None, 'name': 'Biztoc.com'}",coingape.com,Cardano Founder Charles Hoskinson Denies Partnership With XRP,"Charles Hoskinson, the founder of Cardano, has long pitted himself against the members of the XRP community. Over the last few years, the rift between the two parties has deepened, exposing a deep-seated mistrust in X’s otherwise tight-knit cryptocurrency com…",https://biztoc.com/x/4cc40830b34a51d1,https://c.biztoc.com/p/4cc40830b34a51d1/s.webp,2023-12-18T13:42:19Z,"Charles Hoskinson, the founder of Cardano, has long pitted himself against the members of the XRP community. Over the last few years, the rift between the two parties has deepened, exposing a deep-se… [+298 chars]"
40,"{'id': None, 'name': 'Biztoc.com'}",cryptopotato.com,Could Snek Coin be the Next Bonk as Token Explodes or Could Meme Kombat Pump Higher?,"Recently, the meme coin market has made a significant comeback, evidenced by Bonk (BONK) achieving gains of over 580% in just 30 days. Snek (SNEK), a trending meme token hosted on Cardano, has also caught investors’ attention as the next potential breakout st…",https://biztoc.com/x/b8f5a6cea1738364,https://c.biztoc.com/p/b8f5a6cea1738364/s.webp,2023-12-18T13:26:09Z,"Recently, the meme coin market has made a significant comeback, evidenced by Bonk (BONK) achieving gains of over 580% in just 30 days.Snek (SNEK), a trending meme token hosted on Cardano, has also ca… [+289 chars]"
