,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'Biztoc.com'}",cryptoslate.com,We need to do better. Web3 has to realize its promises in 2024,"In the brisk wind of technological advancement, where the sails of Bitcoin billow with the promise of new highs and institutional adoption, lies a sea fraught with hidden icebergs – the complexities and vulnerabilities of web3, along with the underlying arrog…",https://biztoc.com/x/cfec8f2ea75809c9,https://c.biztoc.com/p/cfec8f2ea75809c9/s.webp,2023-12-19T13:32:06Z,"In the brisk wind of technological advancement, where the sails of Bitcoin billow with the promise of new highs and institutional adoption, lies a sea fraught with hidden icebergs the complexities an… [+296 chars]"
11,"{'id': None, 'name': 'Marketscreener.com'}",,Marathon Digital : Business Update December 2023,"(marketscreener.com) 
 
 
 Building the Bitcoin Mining Portfolio - The Acquisition of Marathon's First Fully Owned Sites
 
 
 
 
 NASDAQ: MARA | DEC.19.2023
 
 
 
 
 
 
 
 Safe Harbor Statement
 
 
 Disclaimers
 
 
 ...https://www.marketscreener.com/quote/sto…",https://www.marketscreener.com/quote/stock/MARATHON-DIGITAL-HOLDINGS-56976419/news/Marathon-Digital-Business-Update-December-2023-45599715/,https://www.marketscreener.com/images/twitter_MS_fdblanc.png,2023-12-19T13:32:03Z,"Safe Harbor Statement
Disclaimers
Statements made in this presentation include forward-looking statements within the meaning of Section 27A of the Securities Act of 1933, as amended, and Section 21… [+2265 chars]"
12,"{'id': None, 'name': 'Bitcoinist'}",Scott Matherson,"Solana Wins Institutional Investors’ Trust Over Bitcoin And Ethereum, Here’s How","Solana is in the lead again, as the majority of crypto assets investment products witnessed net outflows of investments last week, bringing an end to 11 consecutive weeks of inflows. This wasn’t surprising though, as most cryptocurrencies went through a brief…",https://bitcoinist.com/solana-trust-bitcoin-and-ethereum/,,2023-12-19T13:30:59Z,"Solana is in the lead again, as the majority of crypto assets investment products witnessed net outflows of investments last week, bringing an end to 11 consecutive weeks of inflows. This wasn’t surp… [+2581 chars]"
13,"{'id': None, 'name': 'CryptoSlate'}",Liam 'Akiba' Wright,We need to do better. Web3 has to realize its promises in 2024.,"In the brisk wind of technological advancement, where the sails of Bitcoin billow with the promise of new highs and institutional adoption, lies a sea fraught with hidden icebergs – the complexities and vulnerabilities of web3, along with the underlying arrog…",https://cryptoslate.com/we-need-to-do-better-web3-has-to-realize-its-promises-in-2024/,https://cryptoslate.com/wp-content/uploads/2023/12/web3-silo.jpg,2023-12-19T13:30:14Z,"In the brisk wind of technological advancement, where the sails of Bitcoin billow with the promise of new highs and institutional adoption, lies a sea fraught with hidden icebergs the complexities an… [+9128 chars]"
14,"{'id': None, 'name': 'Biztoc.com'}",nobsbitcoin.com,Legends of Lightning Vol. 2 Winners Announced,"No Bullshit Bitcoin is funded by our community. ""Our mission was clear: onboard new makers into the ecosystem, innovate on bitcoin and lightning, and help new or existing projects incubate their ideas and turn dreams into a reality. With 237 makers and 69 pro…",https://biztoc.com/x/69f7b953539ac52f,https://c.biztoc.com/p/69f7b953539ac52f/s.webp,2023-12-19T13:26:27Z,"No Bullshit Bitcoin is funded by our community.""Our mission was clear: onboard new makers into the ecosystem, innovate on bitcoin and lightning, and help new or existing projects incubate their ideas… [+307 chars]"
15,"{'id': 'polygon', 'name': 'Polygon'}",Oli Welsh,"Insomniac hackers release 1.3 million files covering Wolverine, Spider-Man 3, and beyond","Rhysida, the group that hacked PlayStation studio Insomniac Games, has released files including company strategy, employee info, and info on unannounced games",https://www.polygon.com/24007591/insomniac-games-hack-wolverine-spider-man-3-data,https://cdn.vox-cdn.com/thumbor/5Vj0aP2i8hJDGoU3lGHUUl_jry8=/207x154:1720x946/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22838324/51441568515_2c38705719_o.jpg,2023-12-19T13:25:59Z,"The ransomware group that hacked Spider-Man 2developer Insomniac Games on Dec. 12 has followed through on its threat to release the stolen data if it didnt get paid. The group, Rhysida, has posted 1.… [+2918 chars]"
16,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",The Feed,Insomniac Games leak: Surprise games in development all the way through to 2032,"Insomniac Games' world was thrust into chaos after hackers exposed their game lineup until 2032, following a ransomware attack that demanded $2 million in Bitcoin. The leak, a monumental event since GTA 6, not only shares game details but also laid bare perso…",https://economictimes.indiatimes.com/news/international/us/insomniac-games-leak-surprise-games-in-development-all-the-way-through-to-2032/articleshow/106129347.cms,"https://img.etimg.com/thumb/msid-106129569,width-1200,height-630,imgsize-53410,overlay-economictimes/photo.jpg",2023-12-19T13:24:42Z,"Insomniac Games faced a major breach, revealing their game lineup until 2032, which includes titles like Wolverine, a Venom spin-off, a new Ratchet &amp; Clank, and an X-Men game. The leak followed a… [+2156 chars]"
17,"{'id': None, 'name': 'CoinDesk'}",Lyllah Ledesma,First Mover Americas: Altcoins Rally as Bitcoin Climbs Back to $43K,"The latest price moves in bitcoin [BTC] and crypto markets in context for Dec. 19, 2023. First Mover is CoinDesk’s daily newsletter that contextualizes the latest actions in the crypto markets.",https://www.coindesk.com/markets/2023/12/19/first-mover-americas-altcoins-rally-as-bitcoin-climbs-back-to-43k/,https://www.coindesk.com/resizer/mNkjpYRnjt7ghHbU4qYB20Pk4HA=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/MCWJTQ2XR5BY3P55FX2T7FYJPU.png,2023-12-19T13:24:23Z,"Altcoins led gains on Tuesday, with NEAR Protocol NEAR climbing 15% and Avalanche AVAX and Solana SOL adding 8% over the past 24 hours, while bitcoin(BTC) rose by around 5%. After reaching a daily lo… [+1918 chars]"
18,"{'id': None, 'name': 'The Week Magazine'}","theweekonlineeditorsuk@futurenet.com (Flora Neville, The Week UK)",What rising gold prices can tell us about the economy in 2024,"Market hits all-time high, boosted by a weakening US dollar and rising global tensions",https://theweek.com/business/economy/what-rising-gold-prices-can-tell-us-about-the-economy-in-2024,https://cdn.mos.cms.futurecdn.net/QxpzzvmjjyaaTHLRhVYRyG-1200-80.jpg,2023-12-19T13:23:45Z,"The price of gold hit an all-time high this month as the precious metal reflected signs of growing instability across the world. 
The ""haven asset"" rallied as much as 3% to trade at a record $2,135 … [+4576 chars]"
19,"{'id': None, 'name': 'Biztoc.com'}",cryptoslate.com,Bitcoin in Uncle Sam’s wallet: US balance is worth more than $9B,"Quick Take The US Government reportedly holds a significant amount of Bitcoin (BTC), currently valued at over $9 billion, primarily in seized assets from events like the 2016 Bitfinex Hack and the 2012 Silk Road Hack. The value of this balance has experienced…",https://biztoc.com/x/3c20d352b716b73b,https://c.biztoc.com/p/3c20d352b716b73b/s.webp,2023-12-19T13:18:07Z,"Quick TakeThe US Government reportedly holds a significant amount of Bitcoin (BTC), currently valued at over $9 billion, primarily in seized assets from events like the 2016 Bitfinex Hack and the 201… [+256 chars]"
20,"{'id': None, 'name': 'Biztoc.com'}",u.today,"Bitcoin Price Likely to Test $47,000-$50,000 for This Key Reason: Top Analyst",Cryptocurrency trader and analyst from Amsterdam Michael van de Poppe has taken to X/Twitter social media platform to share a Bitcoin price prediction following the one he made recently. Poppe has named the key reason why he expects the flagship cryptocurrenc…,https://biztoc.com/x/01b8638016f2190d,https://c.biztoc.com/p/01b8638016f2190d/s.webp,2023-12-19T13:18:06Z,Cryptocurrency trader and analyst from Amsterdam Michael van de Poppe has taken to X/Twitter social media platform to share a Bitcoin price prediction following the one he made recently.Poppe has nam… [+298 chars]
21,"{'id': None, 'name': 'CryptoGlobe'}",Siamak Masnavi,Grayscale CEO on Spot Bitcoin ETF Prospects in U.S. and Potential $30 Trillion Market for Such a Product,"Michael Sonnenshein, CEO of Grayscale Investments, appeared on CNBC’s “Squawk Box” on 18 December 2023, where he discussed several key aspects of the cryptocurrency market, including the potential impact of a spot Bitcoin ETF in the U.S. and the current state…",https://www.cryptoglobe.com/latest/2023/12/grayscale-ceo-on-spot-bitcoin-etf-prospects-in-u-s-and-potential-30-trillion-market-for-such-a-product/,https://media.cryptoglobe.com/2023/12/gold-bitcoin-on-black-background-768x576.jpg,2023-12-19T13:16:40Z,"Michael Sonnenshein, CEO of Grayscale Investments, appeared on CNBCs Squawk Box on 18 December 2023, where he discussed several key aspects of the cryptocurrency market, including the potential impac… [+4482 chars]"
22,"{'id': None, 'name': 'Biztoc.com'}",thecryptobasic.com,Peter Brandt Sees Ethereum Dropping to $650 in New Troubling Projection,Legendary market trader Peter Brandt has issued a very gloomy price target for Ethereum (ETH) as he sees the coin dropping to a low of $650. The projection from Peter Brandt aligns with his known pessimism for Ethereum despite the digital currency currently r…,https://biztoc.com/x/aa4db382e6dbe301,https://c.biztoc.com/p/aa4db382e6dbe301/s.webp,2023-12-19T13:16:08Z,Legendary market trader Peter Brandt has issued a very gloomy price target for Ethereum (ETH) as he sees the coin dropping to a low of $650.The projection from Peter Brandt aligns with his known pess… [+262 chars]
23,"{'id': None, 'name': 'CryptoSlate'}",James Van Straten,Bitcoin in Uncle Sam’s wallet: US balance is worth more than $9B,"Quick Take The US Government reportedly holds a significant amount of Bitcoin (BTC), currently valued at over $9 billion, primarily in seized assets from events like the 2016 Bitfinex Hack and the 2012 Silk Road Hack. The value of this balance has experienced…",https://cryptoslate.com/insights/bitcoin-in-uncle-sams-wallet-us-balance-is-worth-more-than-9b/,https://cryptoslate.com/wp-content/uploads/2023/12/usb-1.png,2023-12-19T13:15:54Z,"What is CryptoSlate Alpha?
A web3 membership designed to empower you with cutting-edge insights and knowledge. Learn more ›
Connected to Alpha
Welcome! You are connected to CryptoSlate Alpha. To m… [+972 chars]"
24,"{'id': None, 'name': 'Criptonoticias.com'}",Nickolas Plaza,"Bitcoin y créditos de carbono, los ingredientes de un nuevo ETF que busca autorización","La empresa 7RCC presentó una solicitud de autorización ante la Comisión de Bolsa y Valores (SEC) estadounidense.
Leer más",https://www.criptonoticias.com/mercados/bitcoin-creditos-carbono-nuevo-etf-autorizacion/,https://www.criptonoticias.com/wp-content/uploads/2023/12/monedas-bitcoin-ecologia-dall-e.png,2023-12-19T13:15:26Z,"Hechos clave:
<ul><li>Este ETF se constituirá por 80% de bitcoin (BTC) y 20% de futuros de crédito de carbono.
</li><li>Los créditos de carbono buscan compensar la huella ambiental de la actividad … [+2153 chars]"
25,"{'id': None, 'name': 'Yahoo Entertainment'}",,"Up More Than 150% for the Year, These 3 Cryptos Have the Potential to Outperform Bitcoin in 2024",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_38fa383d-9e93-41db-8f19-293ae6c19dd1,,2023-12-19T13:15:00Z,"Si vous cliquez sur « Tout accepter », nos partenaires (y compris 242 qui font partie du Cadre de transparence et de consentement dIAB) et nous utiliserons également des témoins et vos données person… [+982 chars]"
26,"{'id': None, 'name': 'Biztoc.com'}",cryptonews.com,Elastos Unveils New Bitcoin Layer-2 Network to Enable Bitcoin Staking,"Source: Pixabay Public blockchain project Elasto has unveiled BeL2, a ‘Bitcoin roll-up’ introducing Bitcoin staking and other comprehensive Layer 2 solutions. BeL2’s Rollup introduces the implementation of smart contracts, enabling irreversible digital agreem…",https://biztoc.com/x/ba6ec61f02b1c264,https://c.biztoc.com/p/ba6ec61f02b1c264/s.webp,2023-12-19T13:14:48Z,"Source: PixabayPublic blockchain project Elasto has unveiled BeL2, a Bitcoin roll-up introducing Bitcoin staking and other comprehensive Layer 2 solutions.BeL2s Rollup introduces the implementation o… [+304 chars]"
27,"{'id': None, 'name': 'Biztoc.com'}",nobsbitcoin.com,Green Wallet Desktop v1.2.9 Released,No Bullshit Bitcoin is funded by our community. What's new Support BIP21 payment with assetid in liquid Parse amount after pasting BIP21 payment Create AMP wallet from the home screen GitHub Repo Every sat counts. Click here to support us.#bullshitbitcoin #pa…,https://biztoc.com/x/a49d708a44fb3661,https://c.biztoc.com/p/a49d708a44fb3661/s.webp,2023-12-19T13:12:32Z,No Bullshit Bitcoin is funded by our community.What's newSupport BIP21 payment with assetid in liquidParse amount after pasting BIP21 paymentCreate AMP wallet from the home screenGitHub RepoEvery sat… [+126 chars]
28,"{'id': None, 'name': 'Biztoc.com'}",nobsbitcoin.com,Bitcoin FOSS Program by Chaincode Labs Is Accepting Applications Until December 31,"No Bullshit Bitcoin is funded by our community. ""Contributing to FOSS can feel lonely and intimidating. This three-month program is designed to provide the professional feedback necessary to get you off of FOSS 0."" ""While a baseline level of code proficiency …",https://biztoc.com/x/3702f9937939e8d7,https://c.biztoc.com/p/3702f9937939e8d7/s.webp,2023-12-19T13:12:32Z,"No Bullshit Bitcoin is funded by our community.""Contributing to FOSS can feel lonely and intimidating. This three-month program is designed to provide the professional feedback necessary to get you o… [+235 chars]"
29,"{'id': None, 'name': 'Biztoc.com'}",cryptodaily.co.uk,BTC ETFs Enter Ad Space With Bitwise’s New Campaign,"Asset management company Bitwise has released a new commercial promoting its spot Bitcoin ETF to familiarize the investment product to a wider audience and also garner support for its application. Targeting Older Generations With Ad Bitwise, the contender in …",https://biztoc.com/x/883fd7d4ae9b1cf2,https://c.biztoc.com/p/883fd7d4ae9b1cf2/s.webp,2023-12-19T13:06:18Z,Asset management company Bitwise has released a new commercial promoting its spot Bitcoin ETF to familiarize the investment product to a wider audience and also garner support for its application. Ta… [+290 chars]
30,"{'id': None, 'name': 'Criptonoticias.com'}",Jesús Herrera,Diplomático de EE. UU. elogia la minería de Bitcoin en Vaca Muerta,"Marc R. Stanley saludó que la empresa minera Crusoe Energy quiera trabajar en un campo petrolífero de Argentina. 
Leer más",https://www.criptonoticias.com/mineria/diplomatico-eeuu-argentina-mineria-bitcoin-vaca-muerta-marcstanley/,https://www.criptonoticias.com/wp-content/uploads/2023/12/Vaca-Muerta-mineria-Bitcoin-Argentina.jpg,2023-12-19T13:01:49Z,"Hechos clave:
<ul><li>El proyecto minero fue anunciado esta semana y cuenta con una inversión de USD 15 millones. 
</li><li>El embajador dice que los planes son buenos porque permiten ahorrar energ… [+3151 chars]"
31,"{'id': None, 'name': 'Biztoc.com'}",forbes.com,"BlackRock Reveals Major Bitcoin ETF Update As Huge $1.6 Trillion Crypto Price Pump Spurs Ethereum, BNB, XRP And Solana","Bitcoin and major cryptocurrencies—including ethereum, BNB , XRP and solana—have rocketed higher amid expectations of a 2024 ""Biden bailout."" Subscribe now to Forbes' CryptoAsset & Blockchain Advisor and ""uncover blockchain blockbusters poised for 1,000% plus…",https://biztoc.com/x/88844b2075234a08,https://c.biztoc.com/p/88844b2075234a08/s.webp,2023-12-19T13:00:24Z,"Bitcoin and major cryptocurrenciesincluding ethereum, BNB , XRP and solanahave rocketed higher amid expectations of a 2024 ""Biden bailout.""Subscribe now to Forbes' CryptoAsset &amp; Blockchain Adviso… [+275 chars]"
32,"{'id': None, 'name': 'CoinDesk'}",Shaurya Malwa,Elastos Looks to Capture BTC Staking Demand With Bitcoin Layer 2 Offering,The platform is developing Bitcoin tools as the applications built on the network catch favor with investors.,https://www.coindesk.com/tech/2023/12/19/elastos-looks-to-capture-btc-staking-demand-with-bitcoin-layer-2-offering/,https://www.coindesk.com/resizer/-bb-K_lXzIhWgQRgQi6TpiDphYc=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/PQ2JFVEVPNCWNAOOR3K46DCRE4.jpg,2023-12-19T13:00:00Z,"EMBARGO 1 PM UTC
Blockchain network Elastos is introducing BeL2, a Bitcoin layer-2 network, in a move that could capture billions of dollars in bitcoin (BTC) volumes from staking tools offered on th… [+1313 chars]"
33,"{'id': None, 'name': 'GlobeNewswire'}",Marathon Digital Holdings Inc.,Marathon Digital Holdings Enters Definitive Agreement To Acquire Multiple Bitcoin Mining Sites for $179 Million,"- First Fully Owned Sites Provide Immediate Expansion Opportunities, Operational Efficiencies, and Increase Marathon’s Bitcoin Mining Portfolio 56% to 910 Megawatts of Capacity",https://www.globenewswire.com/news-release/2023/12/19/2798469/0/en/Marathon-Digital-Holdings-Enters-Definitive-Agreement-To-Acquire-Multiple-Bitcoin-Mining-Sites-for-179-Million.html,https://ml.globenewswire.com/Resource/Download/82bf54ac-6f3c-44b8-81fd-a921cc81d3dd,2023-12-19T13:00:00Z,"- First Fully Owned Sites Provide Immediate Expansion Opportunities, Operational Efficiencies, and Increase Marathons Bitcoin Mining Portfolio 56% to 910 Megawatts of Capacity
- Webcast and Conferen… [+10106 chars]"
34,"{'id': None, 'name': 'Terra.com.br'}",Reuters,BlackRock atualiza proposta de ETF de bitcoin para permitir resgates em dinheiro,A BlackRock atualizou sua proposta de registro de um fundo negociado em bolsa (ETF) de bitcoin à ...,"https://www.terra.com.br/byte/blackrock-atualiza-proposta-de-etf-de-bitcoin-para-permitir-resgates-em-dinheiro,f1a5544a8da5b2f8d7d6abcf7cb5ac42ox9a3517.html",https://s1.trrsf.com/update-1698692222/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,2023-12-19T12:55:27Z,"A BlackRock atualizou sua proposta de registro de um fundo negociado em bolsa (ETF) de bitcoin à vista para permitir resgates em dinheiro, em um movimento que poderia ajudá-la a garantir a aprovação … [+1195 chars]"
35,"{'id': None, 'name': 'Biztoc.com'}",coinspeaker.com,"Michael Saylor Remains Bullish on Bitcoin as Future Digital Gold, Targets $1 Million per Coin","Coinspeaker Michael Saylor Remains Bullish on Bitcoin as Future Digital Gold, Targets $1 Million per Coin During a recent interview with CNBC, Michael Saylor, the Executive Chairman and co-founder of MicroStrategy Inc (NASDAQ: MSTR), expressed his unwavering …",https://biztoc.com/x/2dc7e40006ae3c32,https://c.biztoc.com/p/2dc7e40006ae3c32/s.webp,2023-12-19T12:52:12Z,"CoinspeakerMichael Saylor Remains Bullish on Bitcoin as Future Digital Gold, Targets $1 Million per CoinDuring a recent interview with CNBC, Michael Saylor, the Executive Chairman and co-founder of M… [+318 chars]"
36,"{'id': None, 'name': 'Biztoc.com'}",coinspeaker.com,Bitcoin Price Reacts Positively with 5% Increase as BlackRock Nears ETF Deal,"Coinspeaker Bitcoin Price Reacts Positively with 5% Increase as BlackRock Nears ETF Deal Of the many companies that have been pegged to secure a Bitcoin ETF approval in the United States, BlackRock seems to be the one with the best chance. From individual inv…",https://biztoc.com/x/c4bc6ab952b3fbd8,https://c.biztoc.com/p/c4bc6ab952b3fbd8/s.webp,2023-12-19T12:52:11Z,"CoinspeakerBitcoin Price Reacts Positively with 5% Increase as BlackRock Nears ETF DealOf the many companies that have been pegged to secure a Bitcoin ETF approval in the United States, BlackRock see… [+273 chars]"
37,"{'id': None, 'name': 'Biztoc.com'}",coinspeaker.com,"Bitcoin Returned 150% in 2023 but Still Less than Coinbase and BTC Miners, Matrixport Reveals","Coinspeaker Bitcoin Returned 150% in 2023 but Still Less than Coinbase and BTC Miners, Matrixport Reveals A recent Matrixport has compared Bitcoin’s performance to that of a few crypto firms, highlighting their year-to-date (YTD) increases. According to a Mat…",https://biztoc.com/x/4b0321f71a78342c,https://c.biztoc.com/p/4b0321f71a78342c/s.webp,2023-12-19T12:52:08Z,"CoinspeakerBitcoin Returned 150% in 2023 but Still Less than Coinbase and BTC Miners, Matrixport RevealsA recent Matrixport has compared Bitcoins performance to that of a few crypto firms, highlighti… [+311 chars]"
38,"{'id': None, 'name': 'Biztoc.com'}",coinpedia.org,Analysis of the Best Altcoins to Buy in the Crypto Bull Run,"The post Analysis of the Best Altcoins to Buy in the Crypto Bull Run appeared first on Coinpedia Fintech News The crypto market is currently experiencing a significant shift. Recent developments, such as the filing of updated S1 applications for Bitcoin ETFs …",https://biztoc.com/x/2266724ed3946ae4,https://c.biztoc.com/p/2266724ed3946ae4/s.webp,2023-12-19T12:48:16Z,"The post Analysis of the Best Altcoins to Buy in the Crypto Bull Run appeared first on Coinpedia Fintech NewsThe crypto market is currently experiencing a significant shift. Recent developments, such… [+280 chars]"
39,"{'id': None, 'name': 'Biztoc.com'}",thecryptobasic.com,"CryptoCom to Give Away $15,000 in Bitcoin to Shiba Inu Traders","A new campaign on the popular crypto exchange wants to reward users who trade Shiba Inu (SHIB) and other meme coins. As the crypto market continues its uptrend, several exchanges seize the opportunity to boost trading volume while rewarding users. Crypto.com …",https://biztoc.com/x/319b0f7ac3fea080,https://c.biztoc.com/p/319b0f7ac3fea080/s.webp,2023-12-19T12:48:07Z,"A new campaign on the popular crypto exchange wants to reward users who trade Shiba Inu (SHIB) and other meme coins.As the crypto market continues its uptrend, several exchanges seize the opportunity… [+280 chars]"
