,source,author,title,description,url,urlToImage,publishedAt,content
10,"{'id': None, 'name': 'Biztoc.com'}",coinpedia.org,Analysis of the Best Altcoins to Buy in the Crypto Bull Run,"The post Analysis of the Best Altcoins to Buy in the Crypto Bull Run appeared first on Coinpedia Fintech News The crypto market is currently experiencing a significant shift. Recent developments, such as the filing of updated S1 applications for Bitcoin ETFs …",https://biztoc.com/x/2266724ed3946ae4,https://c.biztoc.com/p/2266724ed3946ae4/s.webp,2023-12-19T12:48:16Z,"The post Analysis of the Best Altcoins to Buy in the Crypto Bull Run appeared first on Coinpedia Fintech NewsThe crypto market is currently experiencing a significant shift. Recent developments, such… [+280 chars]"
11,"{'id': None, 'name': 'Forbes'}","Billy Bambrough, Senior Contributor, 
 Billy Bambrough, Senior Contributor
 https://www.forbes.com/sites/billybambrough/","BlackRock Reveals Major Bitcoin ETF Update As Huge $1.6 Trillion Crypto Price Pump Spurs Ethereum, BNB, XRP And Solana","The bitcoin price has added 40% over the last six months alone, pushed on by a flood of bitcoin spot exchange-traded fund (ETF) applications...",https://www.forbes.com/sites/digital-assets/2023/12/19/blackrock-reveals-major-bitcoin-etf-update-as-huge-16-trillion-crypto-price-pump-spurs-ethereum-bnb-xrp-and-solana/,https://imageio.forbes.com/specials-images/imageserve/651ea23d7782501917072f5a/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2023-12-19T12:47:35Z,"BitcoinBTC
 and major cryptocurrenciesincluding ethereum, BNBBNB
, XRPXRP
 and solanahave rocketed higher amid expectations of a 2024 ""Biden bailout.""
Subscribenow to Forbes' CryptoAsset &amp; Bl… [+3218 chars]"
12,"{'id': None, 'name': 'Biztoc.com'}",ambcrypto.com,BingX introduces JITO coin ($JTO) as Solana prices climbs,"BingX, a prominent cryptocurrency trading platform, has officially added JITO (JTO) to its list of tradable assets. This move comes amidst a remarkable surge in the value of JITO and a notable increase in Solana price (SOL). Coinciding with the introduction o…",https://biztoc.com/x/7b2f4783bd92b107,https://c.biztoc.com/p/7b2f4783bd92b107/s.webp,2023-12-19T12:18:23Z,"BingX, a prominent cryptocurrency trading platform, has officially added JITO (JTO) to its list of tradable assets. This move comes amidst a remarkable surge in the value of JITO and a notable increa… [+270 chars]"
13,"{'id': None, 'name': 'Ambcrypto.com'}",AMBCrypto Team,BingX introduces JITO coin ($JTO) as Solana prices climbs,"BingX, a prominent cryptocurrency trading platform, has officially added JITO (JTO) to its list of […]",https://ambcrypto.com/bingx-introduces-jito-coin-jto-as-solana-prices-climbs/,https://statics.ambcrypto.com/wp-content/uploads/2023/12/JTO-1000x600.png,2023-12-19T12:15:36Z,"BingX, a prominent cryptocurrency trading platform, has officially added JITO (JTO) to its list of tradable assets. This move comes amidst a remarkable surge in the value of JITO and a notable increa… [+1973 chars]"
14,"{'id': None, 'name': 'Phys.Org'}","Phil Diehl, The San Diego Union-Tribune",Southern California coastal wetlands would benefit from proposed $60 million federal program,"Two local nonprofit leaders are praising Rep. Mike Levin, D-San Juan Capistrano, and others in Congress for introducing a bipartisan bill that would authorize $60 million annually to protect coastal wetlands.",https://phys.org/news/2023-12-southern-california-coastal-wetlands-benefit.html,https://scx2.b-cdn.net/gfx/news/hires/2022/coastal-wetlands.jpg,2023-12-19T12:10:03Z,"Two local nonprofit leaders are praising Rep. Mike Levin, D-San Juan Capistrano, and others in Congress for introducing a bipartisan bill that would authorize $60 million annually to protect coastal … [+2828 chars]"
15,"{'id': None, 'name': 'Habr.com'}",Мария Верховцева,"От робототехника до промпт-инженера: кем стать, чтобы быть востребованным в 2024 году","Сфера IT остаётся самой быстроразвивающейся и востребованной благодаря глобальному тренду на цифровизацию. Число вакансий в этом сегменте за год выросло
 на 10%, зарплатное предложение — на 7,9% и показывает наибольший темп роста. Спрос на IT-кадры вырос
 н…",https://habr.com/ru/companies/netologyru/articles/781664/#post-content-body,https://habrastorage.org/getpro/habr/upload_files/e4e/f6a/5e5/e4ef6a5e58351e156dabbe6eff273e69.png,2023-12-19T11:40:25Z,"IT . 
 10%, 7,9% . IT- 
 63% .
IT- , . , .
 2022 
 « ». 31 2022 , - , . , . 
 , . 
 . , . , , - . . .
 ,  
-, -, , , DevOps- , , 1- - SAP . 
 , IT- Proscom
. 
 , . , Big Data. 
, , , . .… [+2041 chars]"
16,"{'id': None, 'name': 'Biztoc.com'}",coinpedia.org,"Gorilla & Bonk Prices Up as Meme Coins See Gains, Which Tokens Will Explode Next?","The post Gorilla & Bonk Prices Up as Meme Coins See Gains, Which Tokens Will Explode Next? appeared first on Coinpedia Fintech News The meme coin market is experiencing a surge this week, with Gorilla (GORILLA) and Bonk (BONK) leading the charge. Both of thes…",https://biztoc.com/x/580c402537c7511b,https://c.biztoc.com/p/580c402537c7511b/s.webp,2023-12-19T11:36:32Z,"The post Gorilla &amp; Bonk Prices Up as Meme Coins See Gains, Which Tokens Will Explode Next? appeared first on Coinpedia Fintech NewsThe meme coin market is experiencing a surge this week, with Gor… [+313 chars]"
17,"{'id': None, 'name': 'Ixbt.com'}",Jin,Россияне всё больше интересуются Solana,"В России растет интерес к криптовалюте Solana, свидетельствуют данные Block Research. С октября количество поисковых запросов, связанных с Solana, выросло на 250%, что напоминает ситуацию в 2020...Читать дальше",https://www.ixbt.com/live/crypto/rossiyane-vse-bolshe-interesuyutsya-solana.html,https://img.ixbt.site/live/topics/preview/00/05/76/72/7d4ddf7662.jpg,2023-12-19T11:32:33Z,"Solana, Block Research. , Solana, 250%, 2020 . SOL 224%, $76, 2021 $260.
 Solana . Google Trends, . .
-5 Solana , , , . , , - 13- , Solana.
:
telegram"
18,"{'id': None, 'name': 'Biztoc.com'}",beincrypto.com,Why Circle Launched Its Euro Stablecoin on Solana,Stablecoin issuer Circle Internet Financial has added support for the EURC stablecoin on the Solana blockchain. The stablecoin is intended to add utility to peer-to-peer transactions and European remittance corridors and may attract interest from institutions…,https://biztoc.com/x/734a90a82d6ddbc0,https://c.biztoc.com/p/734a90a82d6ddbc0/s.webp,2023-12-19T11:28:08Z,Stablecoin issuer Circle Internet Financial has added support for the EURC stablecoin on the Solana blockchain. The stablecoin is intended to add utility to peer-to-peer transactions and European rem… [+278 chars]
19,"{'id': None, 'name': 'Ixbt.com'}",Jin,Сделал $200 000 из $1000: удачная инвестиция в Dogwifhat,"Под псевдонимом Blockgraze криптотрейдер превратил начальные $1000 в впечатляющую сумму $200 000, торгуя мем-токеном Dogwifhat (WIF), который известен своим маскотом в виде собаки в вязаной шапке....Читать дальше",https://www.ixbt.com/live/crypto/sdelal-200-000-iz-1000-udachnaya-investiciya-v-dogwifhat.html,https://img.ixbt.site/live/topics/preview/00/05/76/69/326ec6e576.webp,2023-12-19T11:18:06Z,"Blockgraze $1000 $200 000, - Dogwifhat (WIF), . CoinDesk.
 WIF , (DeFi) Solana. CoinDesk, CoinGecko, $0,0379, $14 .
Blockgraze , : « , , ». , $75 000 , WIF , - BONK.
 15  5,4 WIF $175 000 . , . , … [+21 chars]"
20,"{'id': None, 'name': 'Biztoc.com'}",coingape.com,Solana’s Metaplex Unveils New Digital Assets Standard Amid SOL Price Rally,"Metaplex, a Solana-powered framework and protocol, recently revealed its plans to introduce a new standard for immutable digital assets on its platform on Tuesday. With the introduction of the previously stated standard, the firm primarily hopes to eliminate …",https://biztoc.com/x/e9d00385ff2751a4,https://c.biztoc.com/p/e9d00385ff2751a4/s.webp,2023-12-19T10:52:18Z,"Metaplex, a Solana-powered framework and protocol, recently revealed its plans to introduce a new standard for immutable digital assets on its platform on Tuesday. With the introduction of the previo… [+308 chars]"
21,"{'id': None, 'name': 'Bolsamania.com'}",Álvaro Estévez,EEUU confirma la sanción de la CFTC contra Binance: deberá pagar 2.700 millones,"Un tribunal de Estados Unidos ha confirmado parte de la histórica multa impuesta a Binance, por la cual la criptobolsa deberá pagar 2.700 millones de dólares a la Comisión de Comercio de Futuros de Materias Primas (CFTC, por sus siglas en inglés).",https://www.bolsamania.com/noticias/criptodivisas/eeuu-confirma-sancion-cftc-binance-pagar-2700-millones--15644432.html,https://img6.s3wfg.com/web/img/images_uploaded/b/5/richard_teng_binance_ok.jpg,2023-12-19T10:38:53Z,"Un tribunal de Estados Unidos ha confirmado parte de la histórica multa impuesta a Binance, por la cual la criptobolsa deberá pagar 2.700 millones de dólares a la Comisión de Comercio de Futuros de M… [+5150 chars]"
22,"{'id': None, 'name': 'Le Soir'}",Hugo Jay,Pourquoi le BONK s’envole,"La valeur du meme coin BONK de Solana s’envole ces dernières semaines. Une hausse partiellement liée à l’annonce de Coinbase de lister la cryptomonnaie. Le BONK, une cryptomonnaie hébergée sur la blockchain Solana connaît actuellement une véritable hausse des…",https://be-crypto.lesoir.be/fr/cryptos/altcoins/pourquoi-le-bonk-senvole,,2023-12-19T10:27:11Z,"La valeur du meme coin BONK de Solana s’envole ces dernières semaines. Une hausse partiellement liée à l’annonce de Coinbase de lister la cryptomonnaie.
Le BONK, une cryptomonnaie hébergée sur la bl… [+1095 chars]"
23,"{'id': None, 'name': 'Biztoc.com'}",coinspeaker.com,Revolut Halts UK Crypto Services Ahead of FCA Ads Rule Changes,"Coinspeaker Revolut Halts UK Crypto Services Ahead of FCA Ads Rule Changes Revolut, a prominent financial technology company providing online banking services, has temporarily suspended crypto services for customers in the United Kingdom. Starting January 3, …",https://biztoc.com/x/a7de73c3bf0bc0b8,https://c.biztoc.com/p/a7de73c3bf0bc0b8/s.webp,2023-12-19T09:48:06Z,"CoinspeakerRevolut Halts UK Crypto Services Ahead of FCA Ads Rule ChangesRevolut, a prominent financial technology company providing online banking services, has temporarily suspended crypto services… [+288 chars]"
24,"{'id': None, 'name': 'CoinDesk'}",Shaurya Malwa,"Solana, Avalanche Meme Coin Fever Continues as Bitcoin Nears $43K",Traders have increasingly favored these networks over Ethereum for their lower transaction fees and faster speeds.,https://www.coindesk.com/markets/2023/12/19/solana-avalanche-meme-coin-fever-continues-as-bitcoin-nears-43k/,https://www.coindesk.com/resizer/UyZbidUJsB2Okz5LDhWGhiU65ac=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/VDCPBMLAAFG2NCGGENRQGBS7AY.jpg,2023-12-19T09:46:58Z,"Tokens of Solana, Avalanche and Injective surged as much as 20% in the past 24 hours as the meme coin trading frenzy extended into a third week on these networks.
Solanas SOL jumped 8% while Avalanc… [+1704 chars]"
25,"{'id': None, 'name': 'Biztoc.com'}",cryptopotato.com,"Bitcoin Skyrockets to $43K Again, Solana and Cardano Jump by 10% (Market Watch)","After several days of trading south and dropping to around $40,500, bitcoin finally initiated a notable leg-up that resulted in soaring past $43,000 earlier today. The altcoins have also turned green, with SOL jumping above $70 and ADA touching $0.6. BTC Back…",https://biztoc.com/x/fb8f87ddf002b240,https://c.biztoc.com/p/fb8f87ddf002b240/s.webp,2023-12-19T09:44:06Z,"After several days of trading south and dropping to around $40,500, bitcoin finally initiated a notable leg-up that resulted in soaring past $43,000 earlier today.The altcoins have also turned green,… [+275 chars]"
26,"{'id': None, 'name': 'Bolsamania.com'}",Álvaro Estévez,El bitcoin recupera los 43.000 dólares: el mercado da por hecho que habrá ETF al contado,"Volantazo en el mercado de las criptomonedas. El bitcoin (BTC) se despereza tras un débil inicio de semana y se sitúa por encima de los 43.000 dólares, mientras que el ethereum (ETH) sigue su estela y escala hasta los 2.250 dólares.",https://www.bolsamania.com/noticias/criptodivisas/bitcoin-43000-mercado-hecho-etf-contado--15643860.html,https://img2.s3wfg.com/web/img/images_uploaded/b/8/bitcoin_dolar.jpg,2023-12-19T09:35:03Z,"Volantazo en el mercado de las criptomonedas. El bitcoin (BTC) se despereza tras un débil inicio de semana y se sitúa por encima de los 43.000 dólares, mientras que el ethereum (ETH) sigue su estela … [+3116 chars]"
27,"{'id': None, 'name': 'Biztoc.com'}",bitcoinist.com,"Buckle Up: Solana Saga Phone Prices Hit $5,000 Mark Amid BONK’s Rally","The Solana Saga phone, which was previously having trouble finding a buyer, has had a remarkable turnaround this week, with devices selling for as high as $5,000 on the web marketplace Ebay—a sharp rise above its earlier summer markdown. The main cause of thi…",https://biztoc.com/x/1af531960605be2d,https://c.biztoc.com/p/1af531960605be2d/s.webp,2023-12-19T09:34:06Z,"The Solana Saga phone, which was previously having trouble finding a buyer, has had a remarkable turnaround this week, with devices selling for as high as $5,000 on the web marketplace Ebaya sharp ri… [+299 chars]"
28,"{'id': None, 'name': 'Bitcoinist'}",Christian Encila,"Buckle Up: Solana Saga Phone Prices Hit $5,000 Mark Amid BONK’s Rally","The Solana Saga phone, which was previously having trouble finding a buyer, has had a remarkable turnaround this week, with devices selling for as high as $5,000 on the web marketplace Ebay—a sharp rise above its earlier summer markdown. The main cause of thi…",https://bitcoinist.com/solana-saga-phone-prices-hit-2000-mark/,https://bitcoinist.com/wp-content/uploads/2023/12/a-98.png,2023-12-19T09:26:32Z,"The Solana Saga phone, which was previously having trouble finding a buyer, has had a remarkable turnaround this week, with devices selling for as high as $5,000 on the web marketplace Ebaya sharp ri… [+4070 chars]"
29,"{'id': None, 'name': 'Cryptocynews.com'}",Sean Koppel,Circle Adds Solana to List of Blockchains Supporting EURC Stablecoin,"American fintech giant and issuer of USDC, Circle has included Solana in its list of supported blockchains for its Euro-pegged stablecoin, EURC. This will allow EURC users the option to send and receive the stablecoin through the Solana network henceforth. By…",https://www.cryptocynews.com/circle-adds-solana-to-list-of-blockchains-supporting-eurc-stablecoin/,https://www.cryptocynews.com/wp-content/uploads/2023/04/cryptocy-2-1.png,2023-12-19T09:25:41Z,"American fintech giant and issuer of USDC, Circle has included Solana in its list of supported blockchains for its Euro-pegged stablecoin, EURC.
This will allow EURC users the option to send and rec… [+3259 chars]"
30,"{'id': None, 'name': 'Biztoc.com'}",cryptoslate.com,"Bitcoin rebound above $43,000 sparks $67M BTC liquidation, indicating further market maturity","climbed back above $43,000 during Asian trading hours following news that BlackRock amended its spot exchange-traded fund (ETF) application to comply with the U.S. Securities and Exchange Commission (SEC). Coinglass data shows that the price movement liquidat…",https://biztoc.com/x/e2209d93c2d7e9e7,https://c.biztoc.com/p/e2209d93c2d7e9e7/s.webp,2023-12-19T09:20:06Z,"climbed back above $43,000 during Asian trading hours following news that BlackRock amended its spot exchange-traded fund (ETF) application to comply with the U.S. Securities and Exchange Commission … [+276 chars]"
31,"{'id': None, 'name': 'CryptoSlate'}",Oluwapelumi Adejumo,"Bitcoin rebound above $43,000 sparks $67M BTC liquidation, indicating further market maturity","Bitcoin (BTC) climbed back above $43,000 during Asian trading hours following news that BlackRock amended its spot exchange-traded fund (ETF) application to comply with the U.S. Securities and Exchange Commission (SEC). Coinglass data shows that the price mov…",https://cryptoslate.com/bitcoin-rebound-above-43000-sparks-67m-btc-liquidation-indicating-further-market-maturity/,https://cryptoslate.com/wp-content/uploads/2023/12/crypto-market-swings.jpg,2023-12-19T09:15:47Z,"Bitcoin (BTC) climbed back above $43,000 during Asian trading hours following news that BlackRock amended its spot exchange-traded fund (ETF) application to comply with the U.S. Securities and Exchan… [+2907 chars]"
32,"{'id': None, 'name': 'Biztoc.com'}",cryptodaily.co.uk,"Solana-Based Aurory Suffers Devastating Hack, Loses 80% Liquidity","Solana-based Aurory, the Pokemon-like battler game, fell victim to a devastating hack in which the attacker stole around 600,000 AURY tokens worth around $830,000 at the time of the exploit. The hack, which targeted the SyncSpace Aurory bridge, saw Aurory los…",https://biztoc.com/x/b16a2273613be679,https://c.biztoc.com/p/b16a2273613be679/s.webp,2023-12-19T09:08:17Z,"Solana-based Aurory, the Pokemon-like battler game, fell victim to a devastating hack in which the attacker stole around 600,000 AURY tokens worth around $830,000 at the time of the exploit. The hack… [+301 chars]"
33,"{'id': None, 'name': 'Biztoc.com'}",coinpedia.org,vs Solana (SOL),"– Why Are Investors Flocking to Meme Moguls (MGLS)? appeared first on Coinpedia Fintech News When faced with the option to pick between Ripple (XRP) or Solana (SOL), investors are often indecisive. For one, XRP is relatively cheap—less than a dollar—while Sol…",https://biztoc.com/x/06d411e2969b15c8,https://c.biztoc.com/p/06d411e2969b15c8/s.webp,2023-12-19T08:30:20Z,"vs Solana (SOL) Why Are Investors Flocking to Meme Moguls (MGLS)? appeared first on Coinpedia Fintech NewsWhen faced with the option to pick between Ripple (XRP) or Solana (SOL), investors are often … [+262 chars]"
34,"{'id': None, 'name': 'Biztoc.com'}",youtube.com,Warning! Solana Just Flipped Ethereum,Solana crypto is flipping Ethereum. This is huge news for altcoins. GET MY FREE NEWSLETTER ... #ethereum,https://biztoc.com/x/16d55a25b261583d,https://c.biztoc.com/p/16d55a25b261583d/s.webp,2023-12-19T08:02:22Z,"Solana crypto is flipping Ethereum. This is huge news for altcoins. GET MY FREE NEWSLETTER ...
#ethereum
This story appeared on youtube.com, ."
35,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Navdeep Singh,"Crypto Price Today: Bitcoin trades near $43,000; Ethereum, Solana jump up to 8%","After trading in the red for the first time in 9 weeks, BTC started the 10th week hitting early $40k support levels but bounced soon to test $43.5k. At the same time, BTC has been able to maintain its dominance at 53.5% for the past few days, which is a posit…",https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-podcast/crypto-prices-today-live-news-bitcoin-dogecoin-ethereum-shibha-inu-cryptocurrency-latest-updates-19-november-2023/articleshow/106118127.cms,"https://img.etimg.com/thumb/msid-106118107,width-1200,height-630,imgsize-239624,overlay-etmarkets/photo.jpg",2023-12-19T08:00:27Z,"The cryptocurrency markets were trading higher on Tuesday, led by gains in Bitcoin, Ethereum, BNB and Solana. The global cryptocurrency market cap also rallied nearly 3.6% to around $1.61 trillion in… [+2088 chars]"
36,"{'id': None, 'name': 'Biztoc.com'}",news.bitcoin.com,"Circle Launches EURC Stablecoin on Solana, Expanding Euro Access in the Crypto Space","Expanding the global reach of euro-based stablecoins, Circle has debuted its EURC token on the Solana blockchain, offering a fully reserved, euro-backed digital asset. Circle Expands its Stablecoin Portfolio With EURC Launch on Solana, Boosting Euro Integrati…",https://biztoc.com/x/30595137c9841091,https://c.biztoc.com/p/30595137c9841091/s.webp,2023-12-19T07:38:06Z,"Expanding the global reach of euro-based stablecoins, Circle has debuted its EURC token on the Solana blockchain, offering a fully reserved, euro-backed digital asset.Circle Expands its Stablecoin Po… [+303 chars]"
37,"{'id': None, 'name': 'Slashdot.org'}",Anonymous Coward,Ex-Amazon Engineer Pleads Guilty To Hacking Crypto Exchanges,"Former Amazon security engineer Shakeeb Ahmed pleaded guilty this week to hacking and stealing over $12.3 million from two cryptocurrency exchanges in July 2022. The two affected companies are Nirvana Finance, a decentralized crypto exchange, and an unnamed e…",https://slashdot.org/submission/17309471/ex-amazon-engineer-pleads-guilty-to-hacking-crypto-exchanges,,2023-12-19T07:28:58Z,Former Amazon security engineer Shakeeb Ahmed pleaded guilty this week to hacking and stealing over $12.3 million from two cryptocurrency exchanges in July 2022. The two affected companies are Nirvan… [+2068 chars]
38,"{'id': None, 'name': 'newsBTC'}",Christian Encila,"Injective (INJ) Rockets To Fresh ATH With 2,700% Surge – Find Out More","Driven by heightened futures trading volumes and leverage, the price of Injective (INJ) has soared to unprecedented levels of around $38.49, marking a remarkable 2,700% surge year-to-date. Notably, within a single day, the native token of the decentralized fi…",http://www.newsbtc.com/news/injective-inj-rockets-to-fresh-ath-with-2700-surge-find-out-more/,https://www.newsbtc.com/wp-content/uploads/2023/12/a.jpg,2023-12-19T07:21:52Z,"Driven by heightened futures trading volumes and leverage, the price of Injective (INJ) has soared to unprecedented levels of around $38.49, marking a remarkable 2,700% surge year-to-date.
Notably, … [+4255 chars]"
39,"{'id': None, 'name': 'Gadgets360.com'}","Radhika Parashar, Siddharth Suvarna","Crypto Price Today: Bitcoin Recoils to $42,000 Mark as Profits Rain Over Majority Crypto Assets","The overall crypto market cap rose by 3.91 percent in the last 24 hours. Bitcoin and Ether, both recorded gains on Tuesday, December 19. The rally is potentially fueled by Galaxy Digital's commitment to revive collapsed crypto projects, including FTX. On the …",https://www.gadgets360.com/cryptocurrency/news/bitcoin-price-today-usd-42000-profits-ether-altcoins-india-4701727,https://i.gadgets360cdn.com/large/india-btc_eth_pixabay_Dean_Crosby_101_large_1652675059057.jpg,2023-12-19T06:30:17Z,"The overall crypto chart appeared lush with greens as most cryptocurrencies saw gains on Tuesday, December 19. Bitcoin, for instance, rose in value by 4.75 percent in the last 24 hours. At the time o… [+2903 chars]"
